ID DEPATAMENTO;DEPARTAMENTO;ID MUNICIPIO;MUNICIPIO;ID LOCALIDAD;LOCALIDAD;AÑO SERVICIO;MES SERVICIO;ENERGÍA ACTIVA;ENERGÍA REACTIVA;POTENCIA MÁXIMA;DÍA DE DEMANDA MÁXIMA;FECHA DE DEMANDA MÁXIMA;PROMEDIO DIARIO EN HORAS
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835217;SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO);2024;7;24929;9692;1056;Miercoles;07/24/2024 07:15:00 PM;1049
52;NARIÑO;52696;SANTA BÁRBARA;52696014;LA ENSENADA (SANTA BÁRBARA - NARIÑO);2024;7;3178;1695;2067;Sabado;07/27/2024 08:00:00 PM;627
86;PUTUMAYO;86573;PUERTO LEGUÍZAMO;86573009;PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO);2024;7;2684;1626;224;Sabado;07/06/2024 05:00:00 PM;524
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109069;PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA);2024;7;5757;1043;3947;Miercoles;07/31/2024 07:45:00 PM;835
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109105;PITAL (BUENAVENTURA - VALLE DEL CAUCA);2024;7;2224;642;1069;Martes;07/16/2024 05:45:00 PM;832
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109028;PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA);2024;7;101752;35905;20786;Lunes;07/15/2024 08:15:00 PM;2314
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109081;PUNTA BONITA;2024;7;4166;3331;2269;Miercoles;07/10/2024 09:00:00 PM;744
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109032;SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA);2024;7;7990;3515;3264;Sabado;07/13/2024 11:30:00 AM;1018
97;VAUPÉS;97161;CARURÚ;97161000;CARURÚ (CARURÚ - VAUPÉS);2024;7;27690;7064;7489;Lunes;07/22/2024 06:30:00 PM;1643
97;VAUPÉS;97001;MITÚ;97001000;MITÚ (MITÚ - VAUPÉS);2024;7;1494513;368701;307797;Viernes;07/05/2024 12:15:00 PM;2358
97;VAUPÉS;97666;TARAIRA;97666000;TARAIRA (TARAIRA - VAUPÉS);2024;7;36778;9619;12294;Miercoles;07/03/2024 12:15:00 PM;1214
91;AMAZONAS;91540;PUERTO NARIÑO;91540000;PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS);2024;5;132215;41907;2864;Jueves;05/23/2024 06:00:00 PM;24
91;AMAZONAS;91798;TARAPACA (ANM);91798000;TARAPACA (TARAPACA (ANM) - AMAZONAS);2024;5;28132;12662;1026;Viernes;05/03/2024 06:30:00 PM;1016
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873010;LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA);2024;5;2686;1110;2746;Martes;05/21/2024 07:45:00 PM;419
88;ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA;88564;PROVIDENCIA;88564000;PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA );2024;5;1331271;284638;219028;Viernes;05/10/2024 03:00:00 PM;2359
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001007;ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;5;64368;30561;24759;Sábado;05/18/2024 10:00:00 PM;109
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001017;SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;5;13543;4513;5258;Jueves;05/16/2024 09:00:00 PM;102
19;CAUCA;19809;TIMBIQUÍ;19809014;CHACON (TIMBIQUÍ - CAUCA);2024;5;4286;1264;3125;Lunes;05/06/2024 08:00:00 PM;758
19;CAUCA;19809;TIMBIQUÍ;19809010;COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA);2024;5;4502;1728;504;Martes;05/27/2024 07:00:00 AM;554
19;CAUCA;19809;TIMBIQUÍ;19809003;COTEJE (TIMBIQUÍ - CAUCA);2024;5;5778;4333;284;Martes;05/28/2024 08:45:00 PM;756
19;CAUCA;19809;TIMBIQUÍ;19809026;LOS BRAZOS (TIMBIQUÍ - CAUCA);2024;5;7285;3271;3734;Domingo;05/12/2024 08:00:00 PM;8
19;CAUCA;19809;TIMBIQUÍ;19809007;SAN JOSE (TIMBIQUÍ - CAUCA);2024;5;6623;4522;3739;Sábado;05/06/2024 07:15:00 PM;708
19;CAUCA;19809;TIMBIQUÍ;19809009;SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA);2024;5;3496;1019;2035;Miércoles;05/15/2024 07:15:00 PM;645
27;CHOCÓ;27006;ACANDÍ;27006000;ACANDÍ (ACANDÍ - CHOCÓ);2024;5;598738;171032;155478;Miércoles;05/29/2024 09:00:00 PM;1853
27;CHOCÓ;27006;ACANDÍ;27006003;CAPURGANA (ACANDÍ - CHOCÓ);2024;5;420977;142002;87868;Lunes;05/06/2024 09:30:00 PM;2141
27;CHOCÓ;27006;ACANDÍ;27006007;SAN FRANCISCO (ACANDÍ - CHOCÓ);2024;5;17322;6530;7766;lunes;05/25/2024 08:00:00 PM;921
27;CHOCÓ;27025;ALTO BAUDO;27025000;CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ);2024;5;56244;19018;12874;Miercoles;05/01/2024 12:00:00 PM;2342
27;CHOCÓ;27075;BAHÍA SOLANO;27075000;CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ);2024;5;874026;247553;166496;Miercoles;05/01/2024 11:15:00 AM;2344
27;CHOCÓ;27075;BAHÍA SOLANO;27075002;EL VALLE (BAHÍA SOLANO - CHOCÓ);2024;5;188024;68687;37805;Lunes;05/27/2024 07:00:00 PM;2318
27;CHOCÓ;27077;BAJO BAUDÓ;27077905;BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ);2024;5;3552;1341;1744;Lunes;05/06/2024 07:45:00 PM;8
27;CHOCÓ;27077;BAJO BAUDÓ;27077029;FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ);2024;5;836;359;701;Viernes;05/17/2024 08:15:00 PM;516
27;CHOCÓ;27077;BAJO BAUDÓ;27077026;GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ);2024;5;4866;1370;3738;Viernes;05/17/2024 07:00:00 PM;613
27;CHOCÓ;27077;BAJO BAUDÓ;27077008;ORPUA (BAJO BAUDÓ - CHOCÓ);2024;5;705;288;571;Lunes;05/13/2024 06:00:00 PM;73
27;CHOCÓ;27077;BAJO BAUDÓ;27077000;PIZARRO (BAJO BAUDÓ - CHOCÓ);2024;5;246317;95726;47942;Sábado;05/18/2024 03:15:00 PM;2243
27;CHOCÓ;27077;BAJO BAUDÓ;27077916;TERRON (BAJO BAUDÓ - CHOCÓ);2024;5;4192;1769;2642;Sábado;05/04/2024 12:45:00 PM;722
27;CHOCÓ;27077;BAJO BAUDÓ;27077019;VIRUDO (BAJO BAUDÓ - CHOCÓ);2024;5;4294;5965;3138;Martes;05/21/2024 09:45:00 PM;525
27;CHOCÓ;27099;BOJAYÁ;27099000;BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ);2024;5;84005;23959;29923;Sábado;05/06/2024 08:00:00 PM;1224
27;CHOCÓ;27099;BOJAYÁ;27099005;NAPIPI (BOJAYÁ - CHOCÓ);2024;5;12426;4213;736;Lunes;05/20/2024 07:00:00 PM;739
27;CHOCÓ;27099;BOJAYÁ;27099008;PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO);2024;5;12349;3815;60;Viernes;05/31/2024 06:45:00 PM;816
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250023;PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;5;3527;1038;1887;Miercoles;05/22/2024 07:30:00 PM;716
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250000;SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;5;36700;17118;25634;Viernes;05/31/2024 07:30:00 PM;6
27;CHOCÓ;27372;JURADO;27372000;JURADO (JURADO - CHOCÓ);2024;5;180964;63060;3312;Martes;05/28/2024 12:00:00 PM;2347
27;CHOCÓ;27425;MEDIO ATRATO;27425000;BETE (MEDIO ATRATO - CHOCÓ);2024;5;17901;8923;68;Miercoles;05/22/2024 11:30:00 AM;1236
27;CHOCÓ;27425;MEDIO ATRATO;27425008;SAN ROQUE (MEDIO ATRATO - CHOCÓ);2024;5;2481;1112;1915;Miercoles;05/15/2024 07:30:00 PM;604
27;CHOCÓ;27491;NOVITA;27491004;JUNTAS DE TAMANA (NOVITA - CHOCÓ);2024;5;1863;620;1199;Viernes;05/31/2024 06:45:00 PM;651
27;CHOCÓ;27495;NUQUÍ;27495001;ARUSÍ (NUQUÍ - CHOCO);2024;5;20705;7668;624;Lunes;05/16/2024 07:45:00 PM;1519
27;CHOCÓ;27495;NUQUÍ;27495011;COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ);2024;5;876;372;516;Miercoles;05/08/2024 07:00:00 PM;745
27;CHOCÓ;27495;NUQUÍ;27495912;COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ);2024;5;7439;1873;115;Sábado;05/04/2024 12:30:00 PM;2139
27;CHOCÓ;27495;NUQUÍ;27495000;NUQUÍ (NUQUÍ - CHOCÓ);2024;5;306425;109467;55651;Jueves;05/30/2024 07:30:00 PM;2357
27;CHOCÓ;27001;QUIBDÓ;27001029;TAGACHI (QUIBDÓ - CHOCÓ);2024;5;0;0;0;Miercoles;05/01/2024 12:00:00 PM;0
27;CHOCÓ;27615;RIOSUCIO;27615011;SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ);2024;5;328;112;428;Lunes;05/27/2024 07:15:00 PM;305
27;CHOCÓ;27800;UNGUÍA;27800005;TITUMATE (UNGUÍA - CHOCÓ);2024;5;16923;4450;7674;Jueves;05/30/2024 08:30:00 PM;926
27;CHOCÓ;27800;UNGUÍA;27800000;UNGUÍA (UNGUÍA - CHOCÓ);2024;5;484045;156408;98736;Jueves;05/30/2024 07:45:00 PM;2218
94;GUAINÍA;94343;BARRANCO MINAS;94343000;BARRANCO MINAS (BARRANCO MINAS - GUAINÍA);2024;5;76458;22812;23927;Miercoles;05/08/2024 02:00:00 PM;143
94;GUAINÍA;94001;INÍRIDA;94001000;INÍRIDA (INÍRIDA - GUAINÍA);2024;5;2265989;635769;415184;Martes;05/14/2024 03:30:00 PM;2359
44;LA GUAJIRA;44847;URIBIA;44847003;CABO DE LA VELA (URIBIA - LA GUAJIRA);2024;5;37485;3837;14884;Jueves;05/02/2024 09:00:00 PM;102
44;LA GUAJIRA;44847;URIBIA;44847012;NAZARETH (URIBIA - LA GUAJIRA);2024;5;33425;7490;26304;Lunes;05/27/2024 07:00:00 PM;457
47;MAGDALENA;47189;CIÉNAGA;47189018;PALMOR (CIÉNAGA - MAGDALENA);2024;5;92841;32703;17478;Sábado;05/04/2024 12:00:00 PM;2236
50;META;50325;MAPIRIPAN;50325000;MAPIRIPAN (MAPIRIPAN - META);2024;5;182486;59588;3564;Martes;05/07/2024 03:00:00 PM;2359
52;NARIÑO;52250;EL CHARCO;52250007;SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO);2024;5;14018;3736;56;Viernes;05/03/2024 02:45:00 PM;1026
52;NARIÑO;52390;LA TOLA;52390005;AGUACATAL (LA TOLA - NARIÑO);2024;5;737;256;995;Domingo;05/26/2024 08:00:00 PM;3
52;NARIÑO;52390;LA TOLA;52390013;AMARALES (LA TOLA - NARIÑO);2024;5;6807;804;5421;Viernes;05/10/2024 08:00:00 PM;544
52;NARIÑO;52390;LA TOLA;52390003;LA VIGIA DE LA MAR (LA TOLA - NARIÑO);2024;5;4406;1896;2268;Viernes;05/10/2024 12:30:00 PM;92
52;NARIÑO;52390;LA TOLA;52390009;MULATOS (LA TOLA - NARIÑO);2024;5;4050;2490;305;Miercoles;05/01/2024 05:00:00 PM;7
52;NARIÑO;52427;MAGÜÍ;52427910;EL ROSARIO;2024;5;268;50;566;Sábado;05/25/2024 06:00:00 PM;156
52;NARIÑO;52427;MAGÜÍ;52427913;LA ISLA (MAGÜÍ - NARIÑO);2024;5;0;0;0;Miercoles;05/01/2024 12:00:00 PM;0
52;NARIÑO;52427;MAGÜÍ;52427915;LAS LAJAS (MAGÜÍ - NARIÑO);2024;5;0;0;0;Miercoles;05/01/2024 12:00:00 PM;0
52;NARIÑO;52473;MOSQUERA;52473010;EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO);2024;5;21;6;917;Miercoles;05/22/2024 07:15:00 PM;5
52;NARIÑO;52490;OLAYA HERRERA;52490913;BOCA DE PRIETA (OLAYA HERRERA - NARIÑO);2024;5;1733;575;1433;Miercoles;05/15/2024 05:45:00 PM;448
52;NARIÑO;52621;ROBERTO PAYAN;52621912;TAMAJE (ROBERTO PAYAN - NARIÑO);2024;5;5291;3418;2436;Miercoles;05/29/2024 05:00:00 PM;938
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835055;BOCAS DE CURAY (TUMACO - NARIÑO);2024;5;5986;2425;48;Sábado;05/04/2024 06:45:00 PM;546
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835217;SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO);2024;5;23427;8802;112;Viernes;05/17/2024 06:45:00 PM;951
52;NARIÑO;52696;SANTA BÁRBARA;52696014;LA ENSENADA (SANTA BÁRBARA - NARIÑO);2024;5;3712;4191;2093;Miercoles;05/01/2024 08:00:00 PM;703
86;PUTUMAYO;86573;PUERTO LEGUÍZAMO;86573009;PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO);2024;5;2821;1686;224;Viernes;05/10/2024 08:15:00 PM;538
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109069;PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA);2024;5;7219;1389;3101;Sábado;05/18/2024 07:30:00 PM;1019
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109105;PITAL (BUENAVENTURA - VALLE DEL CAUCA);2024;5;2101;516;1029;martes;05/06/2024 07:30:00 PM;751
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109028;PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA);2024;5;88938;31614;23267;Viernes;05/17/2024 02:45:00 PM;19
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109081;PUNTA BONITA;2024;5;2617;3171;1632;domingo;05/17/2024 07:15:00 PM;63
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109032;SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA);2024;5;7030;2924;3312;Martes;05/21/2024 11:45:00 AM;85
97;VAUPÉS;97161;CARURÚ;97161000;CARURÚ (CARURÚ - VAUPÉS);2024;5;0;0;0;Miercoles;05/01/2024 12:00:00 PM;0
97;VAUPÉS;97001;MITÚ;97001000;MITÚ (MITÚ - VAUPÉS);2024;5;1554976;383483;314847;Jueves;05/02/2024 01:15:00 PM;2355
97;VAUPÉS;97666;TARAIRA;97666000;TARAIRA (TARAIRA - VAUPÉS);2024;5;37059;11165;13279;Miercoles;05/08/2024 12:00:00 PM;1202
99;VICHADA;99001;PUERTO CARREÑO;99001000;PUERTO CARREÑO (PUERTO CARREÑO - VICHADA);2024;5;2542425;737306;5060;Viernes;05/03/2024 02:15:00 PM;2347
99;VICHADA;99001;PUERTO CARREÑO;99001000;PUERTO CARREÑO (PUERTO CARREÑO - VICHADA);2024;7;2176306;679900;479512;Miercoles;07/10/2024 03:30:00 PM;2358
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873010;LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA);2024;1;5137;2908;2601;Domingo;01/28/2024 06:45:00 PM;853
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873013;LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA);2024;1;6070;2216;2856;Domingo;01/28/2024 02:45:00 PM;816
88;ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA;88564;PROVIDENCIA;88564000;PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA );2024;1;1209660;254221;202826;Jueves;01/04/2024 09:30:00 PM;2357
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001007;ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;1;57124;25836;28052;Viernes;01/05/2024 07:00:00 PM;944
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001037;ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR);2024;1;7245;2832;2397;Domingo;01/07/2024 05:30:00 AM;12
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001017;SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;1;2051;740;4106;Lunes;01/29/2024 10:15:00 PM;151
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150001;REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2024;1;17412;6532;9636;Sábado;01/27/2024 07:45:00 PM;734
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150002;SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2024;1;4322;1966;4132;Miércoles;01/31/2024 07:15:00 PM;413
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753002;GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;1;0;0;0;Lunes;01/01/2024 12:00:00 AM;0
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753009;PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;1;12;5;2092;Martes;01/30/2024 01:30:00 PM;1
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753033;VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;1;11458;4545;6997;Miércoles;01/17/2024 07:30:00 PM;626
19;CAUCA;19318;GUAPI;19318008;LIMONES (GUAPI - CAUCA);2024;1;9374;4150;4273;Lunes;01/15/2024 07:45:00 PM;939
19;CAUCA;19318;GUAPI;19318013;SAN ANTONIO DE GUAJUI (GUAPI - CAUCA);2024;1;11279;6561;5077;Viernes;01/26/2024 07:45:00 PM;913
19;CAUCA;19418;LÓPEZ DE MICAY;19418033;BOCA GRANDE (LÓPEZ DE MICAY - CAUCA);2024;1;3845;837;2884;Miércoles;01/03/2024 07:30:00 PM;524
19;CAUCA;19418;LÓPEZ DE MICAY;19418038;ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA);2024;1;2762;1281;3514;Viernes;01/26/2024 07:15:00 PM;422
19;CAUCA;19418;LÓPEZ DE MICAY;19418009;NOANAMITO (LÓPEZ DE MICAY - CAUCA);2024;1;7653;2786;32;Sábado;01/13/2024 07:15:00 PM;1023
19;CAUCA;19418;LÓPEZ DE MICAY;19418011;RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA);2024;1;4199;1449;3136;Viernes;01/26/2024 07:15:00 PM;61
19;CAUCA;19418;LÓPEZ DE MICAY;19418012;SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA);2024;1;2504;660;4778;Viernes;01/26/2024 06:45:00 PM;233
19;CAUCA;19418;LÓPEZ DE MICAY;19418015;SAN ISIDRO (LÓPEZ DE MICAY - CAUCA);2024;1;627;364;691;Miércoles;01/24/2024 07:00:00 PM;354
19;CAUCA;19418;LÓPEZ DE MICAY;19418019;ZARAGOZA (LÓPEZ DE MICAY - CAUCA);2024;1;4771;1732;449;Sábado;01/27/2024 08:00:00 PM;403
19;CAUCA;19809;TIMBIQUÍ;19809014;CHACON (TIMBIQUÍ - CAUCA);2024;1;3302;970;2426;Martes;01/30/2024 08:30:00 PM;532
19;CAUCA;19809;TIMBIQUÍ;19809003;COTEJE (TIMBIQUÍ - CAUCA);2024;1;5626;4207;2776;Lunes;01/22/2024 08:45:00 PM;738
19;CAUCA;19809;TIMBIQUÍ;19809026;LOS BRAZOS (TIMBIQUÍ - CAUCA);2024;1;6938;3231;3754;Domingo;01/07/2024 07:30:00 PM;717
19;CAUCA;19809;TIMBIQUÍ;19809023;PUERTO SAIJA (TIMBIQUÍ - CAUCA);2024;1;21638;7454;17336;Lunes;01/29/2024 08:30:00 PM;504
19;CAUCA;19809;TIMBIQUÍ;19809007;SAN JOSE (TIMBIQUÍ - CAUCA);2024;1;6927;4754;36;Martes;01/09/2024 07:30:00 PM;733
19;CAUCA;19809;TIMBIQUÍ;19809009;SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA);2024;1;2661;776;1882;Miércoles;01/31/2024 07:00:00 PM;606
27;CHOCÓ;27006;ACANDÍ;27006000;ACANDÍ (ACANDÍ - CHOCÓ);2024;1;648455;192270;159298;Jueves;01/25/2024 10:00:00 PM;1845
27;CHOCÓ;27006;ACANDÍ;27006003;CAPURGANA (ACANDÍ - CHOCÓ);2024;1;0;0;0;Lunes;01/01/2024 12:00:00 AM;0
27;CHOCÓ;27006;ACANDÍ;27006007;SAN FRANCISCO (ACANDÍ - CHOCÓ);2024;1;16630;7375;9446;Viernes;01/05/2024 08:15:00 PM;821
27;CHOCÓ;27025;ALTO BAUDO;27025000;CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ);2024;1;54620;18968;1239;Martes;01/23/2024 12:00:00 PM;2352
27;CHOCÓ;27025;ALTO BAUDO;27025034;PLAYITA CATRU (ALTO BAUDO - CHOCÓ);2024;1;684;103;539;Domingo;01/28/2024 06:45:00 PM;504
27;CHOCÓ;27075;BAHÍA SOLANO;27075000;CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ);2024;1;876676;274747;16764;Martes;01/16/2024 10:30:00 AM;2347
27;CHOCÓ;27075;BAHÍA SOLANO;27075001;CUPICA (BAHÍA SOLANO - CHOCÓ);2024;1;74924;23948;15846;Lunes;01/22/2024 12:00:00 PM;2355
27;CHOCÓ;27075;BAHÍA SOLANO;27075002;EL VALLE (BAHÍA SOLANO - CHOCÓ);2024;1;199559;72523;38148;Martes;01/16/2024 07:15:00 PM;2331
27;CHOCÓ;27077;BAJO BAUDÓ;27077008;ORPUA (BAJO BAUDÓ - CHOCÓ);2024;1;1148;357;741;Miércoles;01/24/2024 06:45:00 PM;836
27;CHOCÓ;27077;BAJO BAUDÓ;27077000;PIZARRO (BAJO BAUDÓ - CHOCÓ);2024;1;247062;98417;48629;Miércoles;01/31/2024 08:15:00 PM;2229
27;CHOCÓ;27077;BAJO BAUDÓ;27077016;SIVIRU (BAJO BAUDÓ - CHOCÓ);2024;1;6390;2224;4636;Sábado;01/13/2024 11:30:00 AM;633
27;CHOCÓ;27077;BAJO BAUDÓ;27077019;VIRUDO (BAJO BAUDÓ - CHOCÓ);2024;1;6200;2346;303;Viernes;01/26/2024 08:00:00 PM;828
27;CHOCÓ;27099;BOJAYÁ;27099005;NAPIPI (BOJAYÁ - CHOCÓ);2024;1;12828;4209;672;Jueves;01/25/2024 08:15:00 PM;808
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250023;PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;1;3442;1060;1772;Miércoles;01/17/2024 07:00:00 PM;72
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250913;SAN BERNARDO BURUJON (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;1;2547;4539;1069;Domingo;01/14/2024 11:15:00 PM;1015
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250000;SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;1;88631;43871;24737;Domingo;01/28/2024 07:15:00 PM;1543
27;CHOCÓ;27361;ISTMINA;27361023;POTEDÓ (ISTMINA - CHOCÓ);2024;1;2581;1481;1243;Domingo;01/28/2024 06:30:00 PM;839
27;CHOCÓ;27361;ISTMINA;27361048;UNION CHOCO (ISTMINA - CHOCÓ);2024;1;1358;519;635;Domingo;01/07/2024 08:15:00 PM;339
27;CHOCÓ;27372;JURADO;27372000;JURADO (JURADO - CHOCÓ);2024;1;184421;64789;33888;Lunes;01/22/2024 04:00:00 PM;2355
27;CHOCÓ;27425;MEDIO ATRATO;27425000;BETE (MEDIO ATRATO - CHOCÓ);2024;1;7220;3588;60;Jueves;01/25/2024 07:45:00 PM;522
27;CHOCÓ;27425;MEDIO ATRATO;27425008;SAN ROQUE (MEDIO ATRATO - CHOCÓ);2024;1;0;0;17;Martes;01/23/2024 04:00:00 PM;0
27;CHOCÓ;27450;MEDIO SAN JUAN;27450019;UNIÓN WAUNAÁN (MEDIO SAN JUAN - CHOCÓ);2024;1;2028;431;1686;Lunes;01/29/2024 07:00:00 PM;443
27;CHOCÓ;27491;NOVITA;27491004;JUNTAS DE TAMANA (NOVITA - CHOCÓ);2024;1;1160;411;1218;Sábado;01/13/2024 06:45:00 PM;423
27;CHOCÓ;27495;NUQUÍ;27495011;COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ);2024;1;939;356;533;Martes;01/02/2024 07:45:00 PM;715
27;CHOCÓ;27001;QUIBDÓ;27001029;TAGACHI (QUIBDÓ - CHOCÓ);2024;1;5787;2158;4766;Miércoles;01/03/2024 07:30:00 PM;504
27;CHOCÓ;27615;RIOSUCIO;27615011;SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ);2024;1;689;264;395;Martes;01/16/2024 07:30:00 PM;439
27;CHOCÓ;27800;UNGUÍA;27800001;BALBOA (UNGUÍA - CHOCÓ);2024;1;26737;10445;9178;Sábado;01/27/2024 08:45:00 PM;1218
27;CHOCÓ;27800;UNGUÍA;27800005;TITUMATE (UNGUÍA - CHOCÓ);2024;1;17639;4068;9029;Lunes;01/08/2024 08:45:00 PM;836
27;CHOCÓ;27800;UNGUÍA;27800000;UNGUÍA (UNGUÍA - CHOCÓ);2024;1;480145;158137;95674;Viernes;01/26/2024 09:30:00 PM;2209
94;GUAINÍA;94343;BARRANCO MINAS;94343000;BARRANCO MINAS (BARRANCO MINAS - GUAINÍA);2024;1;84069;23303;21433;Lunes;01/29/2024 01:30:00 PM;1628
94;GUAINÍA;94001;INÍRIDA;94001000;INÍRIDA (INÍRIDA - GUAINÍA);2024;1;2431172;717693;431376;Miércoles;01/31/2024 02:45:00 PM;24
94;GUAINÍA;94001;INÍRIDA;94001966;LAGUNA COLORADA ALTA (INÍRIDA - GUAINÍA);2024;1;7973;286;2633;Martes;01/02/2024 06:15:00 PM;1543
95;GUAVIARE;95200;MIRAFLORES;95200000;MIRAFLORES (MIRAFLORES - GUAVIARE);2024;1;89540;27803;22264;Sábado;01/27/2024 07:30:00 PM;1806
44;LA GUAJIRA;44847;URIBIA;44847003;CABO DE LA VELA (URIBIA - LA GUAJIRA);2024;1;49224;2096;1797;Miércoles;01/03/2024 07:15:00 PM;1252
47;MAGDALENA;47189;CIÉNAGA;47189018;PALMOR (CIÉNAGA - MAGDALENA);2024;1;105706;40062;1913;Domingo;01/31/2024 06:30:00 PM;2342
50;META;50325;MAPIRIPAN;50325000;MAPIRIPAN (MAPIRIPAN - META);2024;1;187911;66356;3564;Martes;01/07/2024 06:45:00 PM;24
